ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2015,"2015","01000US","United States",5,"Bachelors Degree",1,"ancientclassical-greek-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2015,"2015","01000US","United States",5,"Bachelors Degree",9,"latin-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1616","American Sign Language","161603","Sign Language Interpretation & Translation",2015,"2015","01000US","United States",5,"Bachelors Degree",11,"sign-language-interpretation-translation","Georgia","04000US13","georgia"
"16","Language & Linguistics","1699","Other Foreign Languages, Literature, & Linguistic Studies","169999","Other Foreign Languages, Literatures, & Linguistics",2015,"2015","01000US","United States",5,"Bachelors Degree",106,"other-foreign-languages-literatures-linguistics","Georgia","04000US13","georgia"
"19","Human Sciences","1902","Family & Consumer Science Business Services","190202","Family & Consumer Science Communication",2015,"2015","01000US","United States",5,"Bachelors Degree",27,"family-consumer-science-communication","Georgia","04000US13","georgia"
"19","Human Sciences","1902","Family & Consumer Science Business Services","190203","Consumer Merchandising & Retail Management",2015,"2015","01000US","United States",5,"Bachelors Degree",11,"consumer-merchandising-retail-management","Georgia","04000US13","georgia"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190401","General Family Resource Mangement Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",29,"general-family-resource-mangement-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190402","Consumer Economics",2015,"2015","01000US","United States",5,"Bachelors Degree",53,"consumer-economics","Georgia","04000US13","georgia"
"19","Human Sciences","1905","Foods, Nutrition, & Related Services","190501","General Food, Nutrition, & Wellness Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",66,"general-food-nutrition-wellness-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1906","Housing & Human Environments","190601","General Housing & Human Environments",2015,"2015","01000US","United States",5,"Bachelors Degree",30,"general-housing-human-environments","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190701","General Human Development & Family Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",214,"general-human-development-family-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190706","Child Development",2015,"2015","01000US","United States",5,"Bachelors Degree",12,"child-development","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190707","Family & Community Services",2015,"2015","01000US","United States",5,"Bachelors Degree",3,"family-community-services","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190799","Other Human Development, Family Studies, & Related Services",2015,"2015","01000US","United States",5,"Bachelors Degree",10,"other-human-development-family-studies-related-services","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190901","General Apparel & Textiles",2015,"2015","01000US","United States",5,"Bachelors Degree",48,"general-apparel-textiles","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190905","Apparel & Textile Marketing Management",2015,"2015","01000US","United States",5,"Bachelors Degree",94,"apparel-textile-marketing-management","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190999","Other Apparel & Textiles",2015,"2015","01000US","United States",5,"Bachelors Degree",20,"other-apparel-textiles","Georgia","04000US13","georgia"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220000","General Legal Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",2,"general-legal-studies","Georgia","04000US13","georgia"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220001","Pre-Law Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",2,"pre-law-studies","Georgia","04000US13","georgia"
"22","Legal","2203","Legal Support Services","220302","Paralegal",2015,"2015","01000US","United States",5,"Bachelors Degree",66,"paralegal","Georgia","04000US13","georgia"
"22","Legal","2299","Other Legal Professional Studies","229999","Other Legal Professions & Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",16,"other-legal-professions-studies","Georgia","04000US13","georgia"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2015,"2015","01000US","United States",5,"Bachelors Degree",1006,"general-english-language-literature-230101","Georgia","04000US13","georgia"
"23","English","2313","Rhetoric & Composition","231301","General Writing",2015,"2015","01000US","United States",5,"Bachelors Degree",27,"general-writing","Georgia","04000US13","georgia"
"23","English","2313","Rhetoric & Composition","231302","Creative Writing",2015,"2015","01000US","United States",5,"Bachelors Degree",44,"creative-writing-231302","Georgia","04000US13","georgia"
"23","English","2313","Rhetoric & Composition","231303","Professional, Technical, Business, & Scientific Writing",2015,"2015","01000US","United States",5,"Bachelors Degree",30,"professional-technical-business-scientific-writing","Georgia","04000US13","georgia"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2015,"2015","01000US","United States",5,"Bachelors Degree",92,"rhetoric-composition-231304","Georgia","04000US13","georgia"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2015,"2015","01000US","United States",5,"Bachelors Degree",240,"liberal-arts-sciences-240101","Georgia","04000US13","georgia"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240102","General Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",331,"general-studies","Georgia","04000US13","georgia"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2015,"2015","01000US","United States",5,"Bachelors Degree",7,"humanistic-studies","Georgia","04000US13","georgia"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240199","Other Liberal Arts & Sciences, General Studies, & Humanities",2015,"2015","01000US","United States",5,"Bachelors Degree",114,"other-liberal-arts-sciences-general-studies-humanities","Georgia","04000US13","georgia"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2015,"2015","01000US","United States",5,"Bachelors Degree",2715,"general-biological-sciences","Georgia","04000US13","georgia"
"26","Biology","2601","General Biology","260102","General Biomedical Sciences",2015,"2015","01000US","United States",5,"Bachelors Degree",2,"general-biomedical-sciences","Georgia","04000US13","georgia"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2015,"2015","01000US","United States",5,"Bachelors Degree",120,"biochemistry","Georgia","04000US13","georgia"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260210","Biochemistry & Molecular Biology",2015,"2015","01000US","United States",5,"Bachelors Degree",54,"biochemistry-molecular-biology","Georgia","04000US13","georgia"
"26","Biology","2603","Plant Biology","260301","Botany & Plant Biology",2015,"2015","01000US","United States",5,"Bachelors Degree",5,"botany-plant-biology","Georgia","04000US13","georgia"
"26","Biology","2604","Cellular Biology & Anatomical Sciences","260401","Cellular Biology & Histology",2015,"2015","01000US","United States",5,"Bachelors Degree",27,"cellular-biology-histology","Georgia","04000US13","georgia"
"26","Biology","2604","Cellular Biology & Anatomical Sciences","260406","Cellular & Molecular Biology",2015,"2015","01000US","United States",5,"Bachelors Degree",3,"cellular-molecular-biology","Georgia","04000US13","georgia"
"26","Biology","2605","Microbiological Sciences & Immunology","260502","General Microbiology",2015,"2015","01000US","United States",5,"Bachelors Degree",67,"general-microbiology","Georgia","04000US13","georgia"
"26","Biology","2607","Animal Biology","260702","Entomology",2015,"2015","01000US","United States",5,"Bachelors Degree",5,"entomology","Georgia","04000US13","georgia"
"26","Biology","2608","Genetics","260801","General Genetics",2015,"2015","01000US","United States",5,"Bachelors Degree",48,"general-genetics","Georgia","04000US13","georgia"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2015,"2015","01000US","United States",5,"Bachelors Degree",16,"biotechnology-261201","Georgia","04000US13","georgia"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261301","Ecology",2015,"2015","01000US","United States",5,"Bachelors Degree",29,"ecology","Georgia","04000US13","georgia"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261302","Marine Biology & Biological Oceonography",2015,"2015","01000US","United States",5,"Bachelors Degree",9,"marine-biology-biological-oceonography","Georgia","04000US13","georgia"
